name,ID,quote,speaker_id,recipient_id
Ollo Lophand,Ollo_Lophand,"Ollo Lophand now, he was talking about sailing back to Tyrosh, where he claimed men didn't lose their hands for a bit of honest thievery, nor get sent off to freeze their life away for being found in bed with some knight's wife.",Chett,
Ollo Lophand,Ollo_Lophand,"He went from man to man, sniffing, before settling on the biggest, a faceless thing who clutched black iron in one hand. His other hand was missing, severed at the wrist, the stump bound up in leather. Blood flowed thick and sluggish from the slash across his throat. The wolf lapped at it with his tongue, licked the ragged eyeless ruin of his nose and cheeks, then buried his muzzle in his neck and tore it open, gulping down a gobbet of sweet meat. No flesh had ever tasted half as good.",Bran_Stark,
Olyvar Frey,Olyvar_Frey,"Robb: I'd hoped to ask Olyvar to squire for me when we march north, but I do not see him here. Would he be at the other feast? Ryman: Olyvar? No. Not Olyvar. Gone ... gone from the castles. Duty.",Robb_Stark,Ryman_Frey
One-eyed crone,One-eyed_crone,The old woman trembled and looked at Dany almost as if she were afraid.,Daenerys_Targaryen,
Oppo,Oppo,"His blood is on Cersei_Lannister hands, and the hands of the brutes who killed him.",Tyrion_Lannister,Jorah_Mormont
Orell,Orell,"The bird hates you, Jon Snow. And well he might. He was a man, before you killed him.",Ygritte,Jon_Snow
Orell,Orell,"Can a bird hate? Jon had slain the wilding Orell, but some part of the man remained within the eagle. The golden eyes looked out on him with cold malevolence.",Jon_Snow,
Orell,Orell,"Bag o' Bones, call off your hellcrow!",Tormund,Rattleshirt
Orivel,Orivel,"Jaime: Gyles_Greycloak? Orivel the Open-Handed? Loras: Gyles was a traitor, Orivel a coward. Men who shamed the white cloak.",Jaime_Lannister,Loras_Tyrell
Ormond,Ormond_(knight),"Tom: Alyn of Winterfell, Joth_Quickbow, Little_Matt and his sister Randa, Anvil_Ryn. Ser Ormond. Ser Dudley. Pate_of_Mory of Mory, Pate_of_Lancewood of Lancewood, Old_Pate, and Pate_of_Shermer's_Grove of Shermer's Grove. Blind Wyl_the_Whittler. Maerie_(goodwife). Maerie_the_Whore. Becca_the_Baker. Ser Raymun_Darry, Lord_Darry_(father_of_Raymun), young Lyman_Darry. The Harry_Rivers. Fletcher_Will. Harsley. Goodwife Nolla— Sandor: Enough. You're making noise. These names mean nothing. Who were they? Beric: People. People great and small, young and old. Good people and bad people, who died on the points of Lannister spears or saw their bellies opened by Lannister swords.",Tom_of_Sevenstreams,Sandor_Clegane
Ormond,Ormond_(knight),"They was king's men burned our village. Before that, some other king's men took our sheep. They were for a different king, but that didn't matter none to our sheep. King's men killed Harsley and Ser Ormond, and raped Lacey till she died.",Jaime_Lannister,
Ormund Wylde,Ormund_Wylde,"Ormund: We should remain here until the weather breaks. Here at least we have some shelter, and there are fish in the lakes. Robin: Too few fish and too many fishermen.",Robin_Peasebury,
Ormund Wylde,Ormund_Wylde,Asha had heard rumors that some of the men-at-arms were wagering on which of the great knights and lords would be the next to die. Ser Ormund had emerged as a clear favorite.,Asha_Greyjoy,
Orton Merryweather,Orton_Merryweather,"Pycelle: A war in the Vale would be most tragic. Orton: War? Petyr_Baelish is a most amusing man, but one does not fight a war with witticisms.",Pycelle,
Orton Merryweather,Orton_Merryweather,Stannis_Baratheon is more cunning than we knew. Your Grace is clever to have seen through his ploy.,Cersei_Lannister,
Orton Merryweather,Orton_Merryweather,"Cersei: I have no doubt that you are more able than Ser Harys_Swyft. Will you consent to serve? Orton: I ... yes, of course. Your Grace does me great honor. Cersei: You have served me ably as justiciar, my lord. And will continue to do so through these ... trying times ahead.",Cersei_Lannister,
Orton Merryweather,Orton_Merryweather,"Cersei: If danger excites you so, why wed Lord Orton? We all love him, it is true, but still ... Taena: My lord is more bountiful than dangerous, this is so. Yet ... I hope Your Grace will not think the less of me, but I did not come a maid entire to Orton's bed.",Cersei_Lannister,Taena_Merryweather
Orton Merryweather,Orton_Merryweather,"Petyr_Baelish had once remarked that the horn of plenty that adorned House Merryweather's arms suited Lord Orton admirably, since he had carrot-colored hair, a nose as bulbous as a beetroot, and pease porridge for wits.",Cersei_Lannister,
Orwyle,Orwyle,"George noted that his account was written up while he sat in a prison cell uncertain if he was going to end up executed or not and wanting to lay down ""his side"" of the story to try and paint himself in the best possible light. (Yep, Orwyle actually has quite an interesting little story that unfortunately we really had trim almost entirely out of the world book. Definitely will be one of the many highlights of Fire and Blood, IMO.)",,
Orys Baratheon,Orys_Baratheon,The King's Hand should have a hand. I will not have men speaking of the King's Stump.,,
Orys Baratheon,Orys_Baratheon,Wyl_of_Wyl took my hand. I claim yours as repayment.,Walter_Wyl,
Orys Baratheon,Orys_Baratheon,These are the only hands your bastard shall have of me.,Argilac_Durrandon,
Orys Baratheon,Orys_Baratheon,"My shield, my stalwart, my strong right hand.",Aegon_I_Targaryen,
Osfryd Kettleblack,Osfryd_Kettleblack,"Amiable rogues all three, the brothers were in truth much more skilled at deceit than they'd ever been at bloodletting. Cersei_Lannister had managed to buy herself three hollow drums; they would make all the fierce booming sounds she required, but there was nothing inside.",Tyrion_Lannister,
Osfryd Kettleblack,Osfryd_Kettleblack,Sansa: Won't your guards protect us? Cersei: And who will protect us from my guards? Loyal sellswords are rare as virgin whores.,Sansa_Stark,Cersei_Lannister
Osfryd Kettleblack,Osfryd_Kettleblack,"Tyrion: The Kettleblacks were supposed to be ours. Bronn: They were, so long as I could give them two of your pennies for every one they had from Cersei_Lannister, but now she's raised the stakes. Osney_Kettleblack and Osfryd were made knights after the battle, same as me. Gods know what for, no one saw them do any fighting.",Tyrion_Lannister,Bronn
Osfryd Kettleblack,Osfryd_Kettleblack,"When Tyrion_Lannister sent off her guards, Cersei_Lannister had Ser Lancel_Lannister hire sellswords for her. Lancel found her the Kettleblacks, which delighted your little lord husband, since the lads were in his pay through his man Bronn. But it was me who told Oswell_Kettleblack to get his sons to King's Landing when I learned that Bronn was looking for swords. Three hidden daggers, Alayne, now perfectly placed.",Petyr_Baelish,Sansa_Stark
Osfryd Kettleblack,Osfryd_Kettleblack,"Osfryd was the middle Kettleblack, quieter than his siblings, more apt to scowl than smile. And crueler as well, if the tales are true.",Cersei_Lannister,
Osha,Osha,"Bran: Tell me what you meant, about hearing the gods. Osha: You asked them and they're answering. Open your ears, listen, you'll hear. Bran: It's only the wind. Osha: Who do you think sends the wind, if not the gods? They see you, boy. They hear you talking. That rustling, that's them talking back.",Bran_Stark,
Osha,Osha,"Bran: Are there truly giants beyond the Wall? Osha: Giants and worse than giants, Lordling. I tried to tell Robb_Stark when he asked his questions, him and Luwin and that smiley boy Theon_Greyjoy.",Bran_Stark,
Osha,Osha,"Bran: But the children of the forest are all gone now, you said. Osha: Here, they are. North of the Wall, things are different. That's where the children went, and the giants, and the other old races. Luwin: Woman, by rights you ought to be dead or in chains. The Starks have treated you more gently than you deserve. It is unkind to repay them for their kindness by filling the boys' heads with folly.",Bran_Stark,Luwin
Osha,Osha,Bran: You've got a lot of scars. Osha: Every one hard earned.,Bran_Stark,
Osha,Osha,"Theon: I need fighters, not kitchen sluts. Osha: It was Robb_Stark put me in the kitchens. For the best part of a year, I've been left to scour kettles, scrape grease, and warm the straw for Gage. I've had a bellyful of it. Put a spear in my hand again. Stygg: I got a spear for you right here. Osha: You keep that soft pink thing. I'll have me the wood and iron.",Theon_Greyjoy,Stygg
Osha,Osha,"Hodor must stay with Bran_Stark, to be his legs. I will take Rickon_Stark with me.",Meera_Reed,Jojen_Reed
Osha,Osha,"Even in irons, the wildling moved quiet as a cat.",Bran_Stark,
Osha,Osha,"Her hair was growing out, brown and shaggy. It made her look more womanly, that and the simple dress of brown roughspun they'd given her when they took her mail and leather.",Bran_Stark,
Osha,Osha,"The wildling woman could give Old Nan lessons in telling tales, I think.",Luwin,Bran_Stark
Osha,Osha,I should have known better than to trust that one. She's as unnatural as Asha_Greyjoy. Even their names sound alike.,Theon_Greyjoy,
Osmund Kettleblack,Osmund_Kettleblack,"Do as you're told, sweetling, it won't be so bad. Wolves are supposed to be brave, aren't they?",Sansa_Stark,
Osmund Kettleblack,Osmund_Kettleblack,"Osmund: It was the day they gave me the white cloak, my lords. Joffrey_Baratheon said to me, 'Good Ser Osmund, guard me well, for Tyrion_Lannister loves me not. He means to be king in my place.' Tyrion: Liar!",Tyrion_Lannister,
Osmund Kettleblack,Osmund_Kettleblack,"Jaime: Ser Osmund. I do not know you. I find that curious. I've fought in tourneys, mêlées, and battles throughout the Seven Kingdoms. I know of every hedge knight, freerider, and upjumped squire of any skill who has ever presumed to break a lance in the lists. So how is it that I have never heard of you, Ser Osmund? Osmund: That I couldn't say, my lord. I'm a soldier, though, not no tourney knight.",Jaime_Lannister,
Osmund Kettleblack,Osmund_Kettleblack,"Amiable rogues all three, the brothers were in truth much more skilled at deceit than they'd ever been at bloodletting. Cersei_Lannister had managed to buy herself three hollow drums; they would make all the fierce booming sounds she required, but there was nothing inside.",Tyrion_Lannister,
Osmund Kettleblack,Osmund_Kettleblack,Cersei_Lannister had insisted that Joffrey_Baratheon strip Boros_Blount of his white cloak on the grounds of treason and cowardice. And now she replaces him with another man just as hollow.,Tyrion_Lannister,
Osmund Kettleblack,Osmund_Kettleblack,"Of late Ser Osmund had taken Sandor_Clegane's place by Joffrey_Baratheon's side, and Sansa had heard the women at the washing well saying he was as strong as the Hound, only younger and faster. If that was so, she wondered why she had never once heard of these Kettleblacks before Ser Osmund was named to the Kingsguard.",Sansa_Stark,
Osmund Kettleblack,Osmund_Kettleblack,"Varys: And the eldest, Ser Osmund of the Kingsguard, dreams of certain other... favors... as well. You can match the queen coin for coin, I have no doubt, but she has a second purse that is quite inexhaustible. Tyrion: Are you suggesting that Cersei_Lannister fucking Osmund Kettleblack? Varys: Oh, dear me, no, that would be dreadfully dangerous, don't you think? No, the queen only hints... perhaps on the morrow, or when the wedding's done... and then a smile, a whisper, a ribald jest... a breast brushing lightly against his sleeve as they pass... and yet it seems to serve. But what would a eunuch know of such things?",Varys,Tyrion_Lannister
Osmund Kettleblack,Osmund_Kettleblack,What was Cersei_Lannister thinking when she gave this one a white cloak?,Jaime_Lannister,
Osmund Kettleblack,Osmund_Kettleblack,"When Tyrion_Lannister sent off her guards, Cersei_Lannister had Ser Lancel_Lannister hire sellswords for her. Lancel found her the Kettleblacks, which delighted your little lord husband, since the lads were in his pay through his man Bronn. But it was me who told Oswell_Kettleblack to get his sons to King's Landing when I learned that Bronn was looking for swords. Three hidden daggers, Alayne, now perfectly placed.",Petyr_Baelish,Sansa_Stark
